Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3059,25334,1,135,4,2,12,0,0,0,0,0,0,0,0,0,0,1,0,,348,348,3054,1,177,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3060,25335,0,79,6,4,24,0,1,1,0,0,0,0,0,0,0,1,0,,2060,2060,17054,1,233,12,3,24,1,0,0,1,0,0,0,0,0,1,0,1
3061,25344,1,195,10,3,22,1,0,0,0,1,0,2,0,0,0,0,2,,1782,1782,14684,1,63,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3062,25350,1,93,20,1,20,0,1,0,0,0,0,0,0,0,0,0,0,,1223,1223,10232,1,325,16,2,18,0,0,0,0,0,1,1,0,0,0,0,2
3063,25352,1,395,14,10,70,1,2,3,1,1,0,0,2,2,0,0,4,,2549,2549,21032,1,123,18,2,26,1,0,1,0,0,0,0,0,0,0,0,0
3064,25368,1,98,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,1044,1044,8606,1,169,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3065,25370,0,137,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0,,1851,1851,15227,1,155,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3066,25375,1,269,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1,,2185,2185,18040,1,303,10,11,58,2,1,2,1,0,2,0,0,0,0,0,2
3067,25378,1,296,10,5,38,1,0,0,1,0,0,0,0,0,0,0,0,,98,98,803,0,187,10,7,30,0,1,1,0,0,1,2,0,0,0,1,3
3068,25380,0,308,14,1,14,0,0,0,0,1,0,1,1,0,0,0,2,,907,907,7575,1,302,6,12,40,1,1,2,0,0,1,2,0,0,0,0,3
3069,25405,1,403,22,8,54,0,0,4,1,1,0,0,0,0,0,0,0,,3720,3720,30927,1,350,12,8,50,2,1,1,1,1,0,1,0,1,0,0,2
3070,25423,1,143,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,2854,2854,23598,0,297,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
3071,25424,1,235,8,1,8,0,0,0,0,0,0,0,2,0,0,0,2,,1300,1300,10850,1,193,34,11,82,5,0,3,0,0,2,1,1,0,2,0,6
3072,25427,0,295,2,7,44,1,0,1,0,1,0,2,0,1,0,0,3,,2550,2550,21033,1,63,12,2,16,0,0,0,0,0,0,0,0,0,0,0,0
3073,25440,1,300,8,1,8,0,0,0,0,0,0,0,2,0,0,0,2,,3047,3047,25260,1,85,16,4,34,1,0,0,1,0,1,0,0,0,0,0,1
3074,25443,1,203,14,4,32,1,0,2,1,0,0,0,1,0,0,0,1,,1270,1270,10656,1,313,16,12,62,2,3,0,1,2,1,3,0,0,0,0,4
3075,25447,1,333,18,11,62,0,1,4,2,3,2,1,0,0,0,0,3,,821,821,6914,1,207,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3076,25454,1,129,10,2,14,0,1,0,0,0,2,0,0,0,0,0,2,,386,386,3412,0,404,28,11,88,3,1,1,0,2,1,3,0,0,0,0,4
3077,25459,0,271,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,2508,2508,20635,1,56,10,2,14,0,1,0,0,0,1,0,0,0,0,0,1
3078,25469,0,97,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0,,1580,1580,13104,0,292,16,5,38,2,0,1,0,0,2,0,1,0,0,0,3
3079,25474,1,298,2,2,8,0,0,0,0,0,0,2,0,0,0,0,2,,979,979,8032,0,269,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
3080,25482,1,379,10,7,34,0,0,1,0,1,2,3,0,1,0,0,6,,643,643,5772,1,200,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0
3081,25491,1,149,22,2,24,0,0,1,0,1,0,1,0,0,0,0,1,,1265,1265,10602,1,194,10,3,16,0,0,1,0,0,0,0,0,0,0,0,0
3082,25495,1,292,2,2,6,0,0,0,0,0,1,0,0,0,0,0,1,,1692,1692,13966,1,185,30,1,30,0,0,1,0,0,0,0,0,0,0,1,0
3083,25498,1,265,16,5,36,1,2,1,1,0,0,0,0,0,1,0,1,,551,551,5030,1,211,4,6,18,0,0,1,0,0,0,0,0,0,0,0,0
3084,25499,0,270,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,2623,2623,21771,1,267,26,2,32,0,0,0,0,0,0,0,0,0,0,0,0
3085,25502,0,442,26,12,88,1,1,3,3,1,0,1,0,0,1,0,2,,556,556,5049,1,217,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3086,25503,0,232,12,6,46,2,0,1,1,0,0,2,1,0,0,0,3,,3874,3874,31952,1,208,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1
3087,25511,0,49,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,3956,3956,32623,0,270,6,8,50,2,0,2,1,0,0,0,0,0,0,0,0
3088,25517,1,243,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,3555,3555,29520,1,82,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1
3089,25522,1,234,30,1,30,1,0,0,0,0,1,0,1,0,0,0,2,,2108,2108,17410,0,311,36,1,36,0,0,0,0,0,1,1,0,0,0,0,2
3090,25526,1,188,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,272,272,2377,1,153,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3091,25535,1,202,8,8,34,3,1,2,1,0,1,2,0,0,0,0,3,,941,941,7771,1,18,24,1,24,0,0,0,0,1,0,0,0,0,0,0,0
3092,25542,0,95,34,2,38,1,0,0,0,0,0,1,0,0,0,0,1,,3218,3218,26506,1,206,36,3,52,0,0,1,1,0,0,1,0,0,0,0,1
3093,25564,1,308,8,7,46,1,1,1,1,0,0,0,0,0,0,0,0,,3632,3632,30151,0,76,12,4,32,2,0,0,1,0,1,0,1,0,0,0,2
3094,25565,1,342,8,11,64,1,0,2,4,0,0,1,0,0,0,0,1,,1256,1256,10530,1,27,20,1,20,0,0,0,0,0,0,1,0,0,0,0,1
3095,25566,1,290,14,9,46,2,1,3,0,1,0,0,0,1,0,0,1,,2245,2245,18489,1,274,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3096,25579,0,216,12,1,12,0,0,0,0,0,0,1,0,0,0,1,1,,1722,1722,14211,1,223,18,1,18,0,0,0,1,0,0,1,0,0,0,0,1
3097,25580,1,205,6,7,46,0,1,2,0,0,3,1,0,0,0,0,4,,2804,2804,23258,1,297,10,8,36,1,1,1,2,1,1,0,0,0,0,0,1
3098,25590,1,114,28,1,28,0,0,1,0,0,3,0,0,0,0,0,3,,2539,2539,20961,1,213,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3099,25600,1,85,24,4,46,0,0,0,0,0,0,0,0,0,0,0,0,,1296,1296,10835,1,235,2,10,52,2,2,2,0,0,0,2,0,0,0,1,2
3100,25604,1,315,22,2,28,0,1,0,1,0,0,2,2,0,0,0,4,,736,736,6346,1,338,14,3,30,1,1,0,1,0,0,0,0,0,0,0,0
3101,25606,0,314,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,1367,1367,11439,0,56,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3102,25608,1,88,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,3013,3013,24913,1,110,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
3103,25614,1,360,12,8,60,1,0,4,1,0,1,0,1,0,0,0,2,,130,130,1103,1,205,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3104,25627,0,262,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0,,1860,1860,15351,0,234,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0
3105,25632,1,257,12,2,14,0,0,0,0,0,0,0,1,0,0,0,1,,2281,2281,18701,0,419,14,8,56,1,2,0,1,0,0,2,0,0,1,0,3
3106,25661,1,216,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1,,1650,1650,13688,0,250,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
3107,25664,1,209,34,10,92,4,0,3,0,1,0,1,0,0,0,0,1,,2785,2785,23053,1,311,32,9,56,6,0,2,1,0,0,0,0,0,0,0,0
3108,25674,0,275,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,2390,2390,19573,1,198,8,2,14,0,0,0,1,0,1,0,0,0,0,0,1
3109,25680,1,79,16,5,44,2,1,1,0,1,0,0,1,0,0,0,1,,2558,2558,21116,0,240,14,2,20,0,0,1,0,0,0,0,0,0,0,1,0
3110,25688,0,275,24,3,34,1,0,0,0,1,0,0,0,0,0,0,0,,1962,1962,16246,0,320,6,11,34,1,2,2,2,0,0,0,0,0,0,1,0
3111,25693,0,119,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0,,3771,3771,31250,1,67,14,4,26,1,0,1,0,0,0,0,0,0,0,0,0
3112,25698,1,175,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2,,2123,2123,17536,1,89,16,1,16,0,0,0,0,1,1,0,0,0,0,1,1
3113,25721,1,32,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,2418,2418,19884,1,22,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3114,25724,1,218,16,3,30,1,1,1,0,0,0,0,0,0,0,0,0,,632,632,5713,1,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
3115,25733,0,74,30,1,30,0,1,0,0,0,2,0,0,0,0,0,2,,751,751,6479,1,259,10,2,16,0,0,1,0,0,0,0,0,0,0,0,0
3116,25734,0,146,10,1,10,0,0,0,0,0,2,0,2,0,0,0,4,,2530,2530,20882,1,108,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3117,25735,1,398,2,7,20,1,0,1,0,0,1,0,0,0,0,0,1,,608,608,5485,0,66,10,2,16,0,0,1,0,0,0,0,0,0,0,0,0
3118,25740,0,31,14,1,14,1,0,0,0,0,2,0,0,0,0,0,2,,75,75,594,1,193,16,2,20,1,0,0,0,0,1,0,0,0,0,0,1
3119,25751,1,167,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,2154,2154,17770,0,298,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
3120,25752,1,479,18,12,78,0,0,4,2,2,0,1,0,0,0,0,1,,2149,2149,17745,1,199,12,6,38,0,0,1,1,1,0,1,0,0,0,0,1
3121,25755,1,58,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,1116,1116,9370,1,75,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
3122,25777,0,217,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0,,1001,1001,8254,0,238,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3123,25778,1,295,16,1,16,0,0,0,0,0,0,2,0,0,0,0,2,,2304,2304,18922,0,364,16,8,58,2,1,2,1,0,0,0,0,0,0,0,0
3124,25785,1,233,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,1651,1651,13690,0,311,12,2,16,1,0,0,0,0,0,0,1,0,0,0,1
3125,25789,0,312,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1,,2629,2629,21821,0,314,10,3,18,0,0,0,0,1,1,0,0,0,0,0,1
3126,25821,1,210,8,2,10,0,0,0,0,0,0,1,0,0,0,0,1,,634,634,5722,1,354,4,12,48,2,2,0,3,0,0,2,0,0,0,0,2
3127,25823,1,85,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,,1182,1182,9894,0,224,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
3128,25824,1,45,18,1,18,0,0,0,0,0,1,0,0,0,0,0,1,,1161,1161,9737,1,270,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3129,25828,1,267,14,2,22,2,0,0,0,0,0,0,0,0,0,1,0,,1479,1479,12298,1,224,10,6,36,2,0,1,1,0,1,0,0,0,0,0,1
3130,25834,0,138,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0,,2027,2027,16773,1,299,14,2,18,1,0,0,0,0,0,0,0,0,0,0,0
3131,25857,1,431,14,11,70,1,3,4,1,0,0,3,0,0,0,0,3,,3226,3226,26571,1,163,28,1,28,0,0,1,0,0,0,3,0,0,0,0,3
3132,25875,1,145,12,2,16,0,0,0,0,1,1,0,0,0,0,0,1,,2905,2905,23949,1,145,14,8,42,3,2,1,1,0,0,0,0,0,1,0,1
3133,25881,0,186,8,8,38,2,1,1,1,0,0,2,0,0,0,1,2,,1153,1153,9703,0,20,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
3134,25897,1,212,14,4,22,2,0,0,2,0,2,0,0,0,1,1,3,,3768,3768,31237,1,152,34,7,56,1,1,3,0,1,0,0,0,0,0,0,0
3135,25898,1,30,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,2479,2479,20395,0,222,14,2,22,1,0,1,0,0,0,1,0,0,0,0,1
3136,25904,0,100,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1,,1575,1575,13032,1,346,32,10,58,2,1,1,1,3,0,1,0,0,0,0,1
3137,25911,1,392,8,9,46,3,1,2,1,0,0,0,0,0,0,0,0,,2190,2190,18083,0,151,34,10,66,1,1,3,0,1,0,0,0,0,0,0,0
3138,25917,1,215,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,3616,3616,30011,1,20,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
3139,25919,1,127,14,2,22,2,0,0,0,0,0,0,0,0,1,0,1,,3239,3239,26674,1,235,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3140,25923,0,162,12,10,34,2,0,1,2,1,0,0,0,1,0,0,1,,1462,1462,12142,0,415,16,10,70,3,1,1,1,1,0,3,0,0,0,0,3
3141,25930,1,223,2,5,12,0,0,0,0,0,1,0,0,0,0,0,1,,303,303,2684,1,267,16,2,18,0,0,2,0,0,0,0,0,0,0,0,0
3142,25935,0,100,16,6,48,0,1,1,0,1,0,0,1,0,0,0,1,,888,888,7408,1,264,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3143,25940,1,71,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0,,2416,2416,19868,1,342,22,9,70,2,2,4,0,0,0,3,0,1,0,0,4
3144,25942,1,49,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,2111,2111,17429,1,88,10,2,16,0,0,1,0,0,1,0,0,0,0,0,1
3145,25947,1,260,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0,,211,211,1815,1,73,12,2,18,0,1,0,0,0,0,0,0,0,0,0,0
3146,25948,0,58,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2,,618,618,5605,0,76,20,1,20,0,0,0,0,0,0,1,0,0,0,0,1
3147,25952,1,282,8,2,16,0,1,0,0,0,0,1,0,0,0,0,1,,661,661,5893,0,159,20,2,24,0,0,0,1,0,1,0,0,0,0,0,1
3148,25972,1,139,28,2,30,1,1,0,0,0,0,0,0,0,0,0,0,,770,770,6609,0,127,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3149,25979,1,130,30,1,30,0,0,0,0,0,0,1,0,0,0,0,1,,2525,2525,20817,0,421,14,9,66,2,0,1,0,0,1,2,0,0,0,0,3
3150,25980,1,145,12,4,24,2,0,1,0,0,0,0,0,0,0,0,0,,2871,2871,23678,1,126,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
3151,25997,1,188,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,,473,473,4288,1,317,12,9,38,1,1,2,1,1,1,1,0,0,0,0,2
3152,25999,1,116,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0,,419,419,3710,0,163,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0
3153,26015,1,208,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,3543,3543,29434,1,174,8,2,14,0,1,0,0,0,0,1,0,0,0,0,1
3154,26033,1,221,6,1,6,0,0,0,0,0,0,0,1,0,0,0,1,,2543,2543,20990,1,299,10,2,14,0,1,0,0,0,0,0,0,0,0,0,0
3155,26038,0,332,4,7,18,1,0,1,0,0,0,0,0,0,0,0,0,,385,385,3407,1,180,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3156,26049,1,107,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1,,3318,3318,27341,0,225,16,1,16,0,0,1,0,0,3,0,0,0,0,0,3
3157,26051,1,161,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,2813,2813,23299,1,272,10,11,70,2,2,1,2,1,0,2,1,0,1,0,4
3158,26052,1,418,8,9,62,2,0,2,4,0,0,1,3,0,0,0,4,,3164,3164,26081,0,133,12,5,38,0,1,2,1,0,0,0,0,0,0,0,0
3159,26058,0,347,10,6,40,0,1,1,0,0,0,0,0,0,0,0,0,,2505,2505,20606,1,103,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
3160,26059,1,427,20,10,54,5,0,2,0,0,0,3,0,1,0,0,4,,3326,3326,27406,1,355,16,5,32,0,1,2,1,1,0,1,0,0,0,0,1
3161,26063,0,89,16,3,28,0,0,1,1,0,0,0,0,0,0,0,0,,3980,3980,32835,1,123,16,6,44,2,0,0,0,0,0,1,1,0,0,0,2
3162,26068,0,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,,2758,2758,22795,1,74,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3163,26072,1,119,14,2,22,1,0,0,0,0,0,0,1,0,1,0,2,,2088,2088,17271,1,69,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3164,26081,0,133,12,5,38,0,1,2,1,0,0,0,0,0,0,0,0,,687,687,6059,1,53,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3165,26084,1,114,6,7,36,2,0,3,1,0,1,0,1,0,0,0,2,,630,630,5708,1,242,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3166,26094,1,308,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,226,226,1962,0,61,10,3,20,2,0,0,0,0,0,0,0,0,0,0,0
3167,26096,1,144,4,1,4,0,0,0,0,0,0,1,0,0,0,0,1,,305,305,2699,1,284,10,5,20,0,1,2,0,1,0,0,0,0,0,0,0
3168,26101,1,173,14,11,66,6,0,1,0,0,0,0,1,0,0,0,1,,2073,2073,17162,1,217,14,1,14,0,0,1,0,0,0,1,0,0,0,0,1
3169,26105,0,298,16,2,18,0,1,0,1,0,0,2,0,0,0,0,2,,308,308,2727,0,192,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3170,26120,1,125,16,2,20,0,0,2,0,0,0,0,0,0,0,0,0,,1168,1168,9809,0,251,8,6,36,2,0,0,1,1,1,0,0,0,0,0,1
3171,26154,0,62,12,2,20,0,1,0,0,0,0,0,0,0,0,0,0,,2489,2489,20495,0,372,8,5,32,0,1,1,1,0,1,1,0,0,0,0,2
3172,26162,0,170,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,1125,1125,9484,0,254,12,9,64,0,2,1,1,0,2,2,1,0,2,1,7
3173,26167,0,382,8,12,42,3,1,0,0,1,0,1,3,0,0,0,4,,897,897,7473,0,69,32,2,38,0,0,0,0,1,1,0,0,0,0,0,1
3174,26169,1,95,20,1,20,0,0,0,0,0,0,1,0,0,0,0,1,,930,930,7726,0,151,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0
3175,26200,1,210,4,11,38,0,1,2,2,2,0,1,0,0,0,0,1,,2768,2768,22898,1,367,26,8,66,0,1,4,2,0,0,3,0,0,0,0,3
3176,26203,1,315,26,2,30,0,0,0,1,1,0,2,0,0,0,0,2,,1882,1882,15536,1,270,16,5,40,1,1,2,0,0,0,0,0,0,0,0,0
3177,26204,1,199,4,9,42,1,1,2,3,0,0,0,0,0,0,0,0,,619,619,5610,1,297,34,12,94,1,0,7,1,2,1,0,0,0,0,0,1
3178,26207,1,249,4,7,20,1,0,1,0,0,2,1,0,0,0,0,3,,1621,1621,13426,0,86,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3179,26208,0,116,10,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,1069,1069,8955,0,35,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3180,26215,1,302,16,3,34,1,0,2,0,0,2,1,0,0,0,0,3,,2869,2869,23675,0,133,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3181,26219,0,307,24,2,30,2,0,0,0,0,1,0,0,0,0,0,1,,340,340,3012,1,256,16,4,36,2,0,0,1,0,1,0,0,0,0,0,1
3182,26221,1,185,12,9,50,1,0,2,0,1,0,2,0,0,1,0,3,,3272,3272,26980,1,190,8,2,16,1,0,0,0,0,0,0,0,0,0,0,0
3183,26227,0,195,28,1,28,1,0,0,0,0,0,2,0,0,0,0,2,,1167,1167,9798,1,71,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3184,26228,1,87,32,2,36,0,0,0,0,1,0,0,0,0,0,0,0,,1898,1898,15711,1,327,14,7,52,0,0,1,2,0,1,1,0,0,0,1,2
3185,26242,1,97,28,1,28,0,0,0,0,1,0,0,0,0,0,1,0,,1766,1766,14568,0,270,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
3186,26250,1,275,4,11,40,1,0,3,0,1,0,0,0,0,0,1,0,,2755,2755,22779,1,227,8,10,56,2,0,1,2,1,0,0,0,0,0,0,0
3187,26255,1,385,22,11,70,2,1,3,1,1,0,0,0,0,0,0,0,,2023,2023,16713,0,326,8,2,14,0,1,0,0,0,0,1,0,0,0,0,1
3188,26259,1,173,16,3,24,2,0,0,1,0,0,0,0,0,0,0,0,,997,997,8235,1,226,32,7,58,2,1,0,1,0,2,1,0,0,1,0,4
3189,26260,1,74,18,1,18,1,0,0,0,0,2,0,0,0,0,1,2,,16,16,121,1,256,14,9,58,2,0,3,0,1,1,2,1,1,1,0,6
3190,26266,0,242,10,11,62,0,0,3,1,3,1,0,0,0,0,0,1,,3450,3450,28575,1,240,26,2,32,1,0,0,0,0,0,0,0,0,0,0,0
3191,26267,0,83,6,5,32,1,1,0,1,0,1,1,0,0,0,1,2,,2615,2615,21714,0,122,10,2,18,1,0,0,0,0,0,0,0,0,0,1,0
3192,26271,1,84,8,2,14,0,0,0,0,0,3,0,0,0,0,0,3,,2458,2458,20183,0,171,6,6,34,0,0,1,1,0,0,0,0,0,0,0,0
3193,26272,1,205,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,,859,859,7164,0,254,24,1,24,0,1,0,0,0,0,0,0,0,0,0,0
3194,26274,1,138,10,8,54,2,1,1,0,2,0,0,0,0,0,0,0,,2024,2024,16716,1,239,10,9,46,1,1,0,1,0,0,2,0,0,0,0,2
3195,26288,0,399,36,7,74,0,0,2,1,1,0,0,0,0,0,0,0,,94,94,764,0,253,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3196,26290,1,158,8,3,24,0,1,0,0,1,0,0,0,0,0,0,0,,451,451,4049,1,59,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3197,26295,1,155,32,7,74,3,0,4,0,0,0,0,0,0,0,0,0,,1877,1877,15490,1,380,22,6,54,2,0,1,1,0,0,0,0,0,0,0,0
3198,26344,1,127,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,2512,2512,20641,1,270,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
3199,26347,0,209,12,8,34,1,0,2,0,1,0,1,1,0,0,0,2,,1115,1115,9363,1,133,16,3,22,1,1,0,0,0,0,1,0,0,0,0,1
3200,26348,0,100,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,,2453,2453,20131,1,328,10,3,16,0,0,1,0,1,0,0,0,0,0,0,0
3201,26362,1,157,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,3405,3405,28172,1,256,34,11,92,1,2,5,1,0,0,0,0,0,0,0,0
3202,26374,1,328,8,2,14,0,0,0,0,1,0,2,0,0,0,0,2,,3029,3029,25069,1,59,14,2,20,0,0,1,0,0,0,1,0,0,0,0,1
3203,26378,1,444,8,11,36,3,0,1,2,0,0,1,0,0,0,0,1,,3410,3410,28203,1,127,8,2,12,0,0,0,0,0,1,0,0,0,0,0,1
3204,26389,1,298,10,1,10,0,0,0,0,0,1,2,0,0,0,0,3,,1266,1266,10607,0,82,14,2,16,1,0,0,0,0,0,0,0,0,0,0,0
3205,26418,1,78,8,3,20,0,0,1,0,0,1,0,0,0,0,0,1,,2995,2995,24798,1,331,8,7,32,0,0,0,2,1,0,0,0,0,1,0,1
3206,26422,1,327,16,2,22,0,0,0,2,0,1,1,1,0,1,0,4,,2651,2651,21981,1,135,20,1,20,0,0,1,0,0,0,1,0,0,0,0,1
3207,26430,1,219,28,2,34,0,0,0,2,0,1,0,0,0,0,0,1,,3235,3235,26636,1,169,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
3208,26460,1,232,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,,958,958,7914,0,279,20,6,44,0,1,0,0,2,1,2,0,1,1,1,5
3209,26468,1,187,8,10,30,1,1,1,1,0,0,1,0,1,0,0,2,,199,199,1740,0,24,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3210,26475,1,156,30,10,56,1,0,4,2,1,1,0,0,1,1,0,3,,3168,3168,26101,1,173,14,11,66,6,0,1,0,0,0,0,1,0,0,0,1
3211,26479,0,374,20,6,46,1,2,1,0,1,0,3,0,0,0,0,3,,3233,3233,26628,1,300,10,2,16,0,0,1,0,0,1,0,0,0,0,0,1
3212,26482,0,350,4,5,24,1,0,0,0,0,0,0,0,0,0,0,0,,2100,2100,17334,0,231,16,7,56,0,2,1,1,1,0,2,0,0,0,0,2
3213,26484,1,49,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,,2750,2750,22749,1,315,28,2,30,0,1,0,0,0,1,1,0,0,0,0,2
3214,26492,0,101,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,2124,2124,17541,1,216,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
3215,26493,1,274,30,2,38,1,0,0,0,1,0,1,0,0,0,0,1,,1406,1406,11720,1,267,16,2,20,1,0,0,0,0,1,0,0,0,0,0,1
3216,26499,1,93,10,4,26,0,0,0,0,0,0,0,0,0,0,0,0,,1641,1641,13587,1,30,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
3217,26500,1,303,22,2,28,0,1,0,0,0,1,0,0,0,0,0,1,,984,984,8095,0,223,22,4,44,1,0,1,1,1,0,0,1,1,0,0,2
3218,26506,1,206,36,3,52,0,0,1,1,0,0,1,0,0,0,0,1,,666,666,5903,1,156,10,5,34,1,0,1,1,0,1,0,0,0,0,0,1
3219,26516,1,39,8,2,10,0,0,0,0,0,1,0,1,0,0,0,2,,2522,2522,20782,1,369,22,7,52,2,1,3,0,0,0,1,0,0,0,0,1
3220,26520,1,227,6,9,40,2,0,2,0,0,1,0,0,0,0,0,1,,2455,2455,20153,0,195,22,12,86,3,1,3,2,1,0,0,0,0,0,0,0
3221,26522,1,169,28,1,28,0,1,0,0,0,1,0,0,0,0,0,1,,752,752,6480,0,216,16,11,58,2,1,2,3,2,0,1,0,0,0,0,1
3222,26528,1,99,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0,,3407,3407,28189,0,133,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1
3223,26530,1,208,14,6,26,0,1,1,0,3,0,0,0,0,0,0,0,,3247,3247,26722,1,288,2,6,30,0,0,2,0,0,0,0,0,0,0,0,0
3224,26547,1,142,4,2,8,0,0,0,0,0,0,4,0,0,0,0,4,,1419,1419,11815,1,178,10,2,14,1,0,0,0,0,0,0,0,0,0,0,0
